year,gender,name,count
2007,F,CELIA,1192
2007,F,AINARA,1165
2007,F,CLARA,1161
2007,F,SANDRA,1144
2007,F,CARLOTA,1143
2007,F,BLANCA,1137
2007,F,ALICIA,1093
2007,F,EVA,1039
2007,F,VALERIA,1025
2007,F,MIRIAM,1020
2007,F,CAROLINA,968
2007,F,EMMA,965
2007,F,ISABEL,960
2007,F,NAIARA,937
2007,F,NOELIA,934
2007,F,RAQUEL,934
2007,F,SILVIA,924
2007,F,JIMENA,909
2007,F,AROA,906
2007,F,LORENA,902
2007,F,PATRICIA,881
2007,F,ERIKA,880
2007,F,VICTORIA,857
2007,F,MAR,771
2007,F,LOLA,758
2007,F,PAOLA,685
2007,F,JANA,669
2007,F,LEIRE,666
2007,F,NAYARA,664
2007,F,NORA,660
2007,F,LIDIA,653
2007,F,AINA,648
2007,F,GABRIELA,647
2007,F,LARA,645
2007,F,HELENA,631
2007,F,JUDITH,615
2007,F,ANNA,613
2007,F,MIREIA,613
2007,F,SHEILA,613
2007,F,BERTA,594
2007,F,SARAY,591
2007,F,ELSA,569
2007,F,LEYRE,568
2007,F,YANIRA,565
2007,F,BEATRIZ,558
2007,F,AFRICA,550
2007,F,LUNA,544
2007,F,ABRIL,526
2007,F,YAIZA,525
2007,F,ANA MARIA,522
2007,F,SALMA,519
2007,F,AYA,516
2007,F,ESTHER,515
2007,F,MONICA,493
2007,F,DIANA,465
2007,F,TERESA,459
2007,F,IRIA,451
2007,F,FATIMA,449
2007,F,NADIA,442
2007,F,UXUE,430
2007,F,NAHIA,418
2007,F,REBECA,412
2007,F,ALEXANDRA,397
2007,F,MANUELA,389
2007,F,ANE,374
2007,F,MARIA DEL CARMEN,370
2007,M,DANIEL,6782
2007,M,ALEJANDRO,6760
2007,M,PABLO,5638
2007,M,DAVID,5526
2007,M,ADRIAN,5075
2007,M,ALVARO,4931
2007,M,HUGO,4353
2007,M,JAVIER,4162
2007,M,DIEGO,3562
2007,M,SERGIO,3547
2007,M,MARCOS,3131
2007,M,JORGE,2957
2007,M,IVAN,2910
2007,M,CARLOS,2856
2007,M,MANUEL,2788
2007,M,MARIO,2746
2007,M,MIGUEL,2580
2007,M,IKER,2528
2007,M,RUBEN,2334
2007,M,ANTONIO,2297
2007,M,RAUL,2250
2007,M,VICTOR,2056
2007,M,JUAN,2027
2007,M,MARC,1975
2007,M,LUCAS,1957
2007,M,ALEX,1874
2007,M,SAMUEL,1853
2007,M,HECTOR,1852
2007,M,NICOLAS,1811
2007,M,JESUS,1696
2007,M,ANGEL,1634
2007,M,GUILLERMO,1633
2007,M,ALBERTO,1580
2007,M,IZAN,1535
2007,M,GONZALO,1513
2007,M,JOSE,1484
2007,M,FRANCISCO,1468
2007,M,JAIME,1449
2007,M,OSCAR,1425
2007,M,PAU,1418
2007,M,GABRIEL,1344
2007,M,RODRIGO,1341
2007,M,ISMAEL,1331
2007,M,AARON,1326
2007,M,LUIS,1234
2007,M,AITOR,1215
2007,M,PEDRO,1193
2007,M,RAFAEL,1092
2007,M,JOEL,1091
2007,M,MIGUEL ANGEL,1088
2007,M,IGNACIO,1067
2007,M,ERIC,1066
2007,M,FERNANDO,1032
2007,M,MOHAMED,978
2007,M,POL,966
2007,M,CRISTIAN,955
2007,M,ANDRES,945
2007,M,MARTIN,942
2007,M,UNAI,917
2007,M,DARIO,916
2007,M,FRANCISCO JAVIER,906
2007,M,ARNAU,891
2007,M,JOAN,887
2007,M,ADAM,870
2007,M,JOSE ANTONIO,853
2007,M,MATEO,842
2007,M,SANTIAGO,818
2007,M,ASIER,817
2007,M,JOSE MANUEL,809
2007,M,EDUARDO,804
2007,M,ROBERTO,731
2007,M,MARCO,725
2007,M,ENRIQUE,715
2007,M,JAN,642
2007,M,JORDI,641
2007,M,MARTI,629
2007,M,ADRIA,594
2007,M,ORIOL,593
2007,M,JUAN JOSE,591
2007,M,JOSE LUIS,581
2007,M,BRUNO,576
2007,M,BIEL,550
2007,M,GERARD,538
2007,M,YERAY,537
2007,M,GUILLEM,529
2007,M,ERIK,511
2007,M,KEVIN,508
2007,M,SERGI,504
2007,M,JOAQUIN,496
2007,M,SAUL,496
2007,M,JOSE MARIA,488
2007,M,JUAN MANUEL,488
2007,M,ALEIX,475
2007,M,CHRISTIAN,472
2007,M,ISAAC,471
2007,M,JUAN ANTONIO,467
2007,M,CESAR,460
2007,M,AIMAR,455
2007,M,XAVIER,445
2007,M,ANDER,443
2008,F,LUCIA,7993
2008,F,MARIA,6845
2008,F,PAULA,6798
2008,F,SARA,4724
2008,F,CARLA,4263
2008,F,CLAUDIA,4079
2008,F,LAURA,4009
2008,F,MARTA,3911
2008,F,IRENE,3747
2008,F,ALBA,3692
2008,F,SOFIA,3246
2008,F,DANIELA,2952
2008,F,JULIA,2839
2008,F,ANDREA,2603
2008,F,ANA,2499
2008,F,CARMEN,2443
2008,F,ELENA,2353
2008,F,NEREA,2310
2008,F,NATALIA,2162
2008,F,MARTINA,2120
2008,F,ROCIO,1933
2008,F,MARINA,1925
2008,F,AITANA,1819
2008,F,ALEJANDRA,1776
2008,F,NOA,1759
2008,F,INES,1757
2008,F,AINHOA,1749
2008,F,ANGELA,1721
2008,F,ADRIANA,1678
2008,F,CRISTINA,1462
2008,F,CELIA,1396
2008,F,CANDELA,1364
2008,F,LAIA,1338
2008,F,NURIA,1301
2008,F,AINARA,1289
2008,F,ARIADNA,1287
2008,F,CARLOTA,1269
2008,F,EMMA,1250
2008,F,ALICIA,1233
2008,F,BLANCA,1209
2008,F,VALERIA,1172
2008,F,CLARA,1079
2008,F,EVA,1071
2008,F,MIRIAM,1069
2008,F,NOELIA,1041
2008,F,SANDRA,1028
2008,F,AROA,1024
2008,F,LEIRE,1019
2008,F,PATRICIA,1016
2008,F,CAROLINA,1011
2008,F,JIMENA,963
2008,F,ERIKA,954
2008,F,VICTORIA,951
2008,F,LOLA,943
2008,F,ISABEL,937
2008,F,SILVIA,883
2008,F,NAIARA,873
2008,F,RAQUEL,853
2008,F,NORA,843
2008,F,LORENA,790
2008,F,NAYARA,756
2008,F,PAOLA,721
2008,F,AINA,699
2008,F,LEYRE,692
2008,F,AFRICA,671
2008,F,LARA,667
2008,F,JANA,666
2008,F,MIREIA,660
2008,F,SALMA,657
2008,F,ANNA,651
2008,F,MAR,641
2008,F,BERTA,638
2008,F,GABRIELA,637
2008,F,ABRIL,630
2008,F,ELSA,623
2008,F,HELENA,607
2008,F,LIDIA,604
2008,F,AYA,592
2008,F,ANA MARIA,569
2008,F,SHEILA,560
2008,F,BEATRIZ,555
2008,F,JUDITH,545
2008,F,FATIMA,540
2008,F,YAIZA,535
2008,F,ESTHER,524
2008,F,DIANA,516
2008,F,LUNA,510
2008,F,TERESA,476
2008,F,MONICA,474
2008,F,IRIA,470
2008,F,SARAY,467
2008,F,NADIA,463
2008,F,SONIA,458
2008,F,ALEXIA,441
2008,F,NAHIA,436
2008,F,MANUELA,430
2008,F,NOEMI,427
2008,F,NAIA,419
2008,F,ESTELA,417
2008,F,ANE,394
2008,M,DANIEL,6573
2008,M,ALEJANDRO,6467
2008,M,PABLO,5907
2008,M,DAVID,5383
2008,M,ADRIAN,5326
2008,M,HUGO,5168
2008,M,ALVARO,5039
2008,M,JAVIER,4091
2008,M,DIEGO,3512
2008,M,SERGIO,3406
2008,M,MARCOS,3189
2008,M,IVAN,3154
2008,M,IKER,3093
2008,M,MANUEL,2910
2008,M,MARIO,2861
2008,M,JORGE,2829
2008,M,CARLOS,2822
2008,M,MIGUEL,2684
2008,M,RUBEN,2438
2008,M,ANTONIO,2310
2008,M,RAUL,2253
2008,M,LUCAS,2181
2008,M,NICOLAS,2064
2008,M,JUAN,2052
2008,M,MARC,2021
2008,M,VICTOR,2004
2008,M,AITOR,1909
2008,M,ANGEL,1889
2008,M,ALEX,1887
2008,M,HECTOR,1867
2008,M,SAMUEL,1826
2008,M,RODRIGO,1795
2008,M,IZAN,1737
2008,M,GUILLERMO,1695
2008,M,JESUS,1695
2008,M,GONZALO,1633
2008,M,ALBERTO,1557
2008,M,JOSE,1522
2008,M,FRANCISCO,1510
2008,M,AARON,1503
2008,M,GABRIEL,1445
2008,M,OSCAR,1427
2008,M,JAIME,1408
2008,M,PAU,1340
2008,M,LUIS,1309
2008,M,PEDRO,1257
2008,M,ADAM,1225
2008,M,ISMAEL,1214
2008,M,RAFAEL,1176
2008,M,MIGUEL ANGEL,1132
2008,M,MOHAMED,1118
2008,M,JOEL,1102
2008,M,MARTIN,1089
2008,M,FERNANDO,1058
2008,M,IGNACIO,1058
2008,M,ERIC,1031
2008,M,DARIO,1009
2008,M,ANDRES,974
2008,M,UNAI,968
2008,M,POL,959
2008,M,MATEO,958
2008,M,CRISTIAN,913
2008,M,ARNAU,908
2008,M,FRANCISCO JAVIER,891
2008,M,ASIER,845
2008,M,JOSE ANTONIO,842
2008,M,JOSE MANUEL,832
2008,M,JOAN,825
2008,M,ENRIQUE,822
2008,M,MARCO,802
2008,M,SANTIAGO,796
2008,M,BRUNO,790
2008,M,EDUARDO,762
2008,M,JAN,749
2008,M,ROBERTO,718
2008,M,JORDI,664
2008,M,BIEL,662
2008,M,MARTI,640
2008,M,JUAN JOSE,631
2008,M,ADRIA,601
2008,M,ORIOL,587
2008,M,SAUL,585
2008,M,ISAAC,565
2008,M,CHRISTIAN,545
2008,M,JOSE LUIS,535
2008,M,KEVIN,525
2008,M,ERIK,521
2008,M,JUAN MANUEL,517
2008,M,YERAY,510
2008,M,GUILLEM,502
2008,M,GERARD,495
2008,M,SERGI,485
2008,M,ALEIX,484
2008,M,ENEKO,476
2008,M,CESAR,472
2008,M,AIMAR,464
2008,M,JUAN ANTONIO,464
2008,M,ROGER,458
2008,M,JOAQUIN,448
2008,M,JOSE MARIA,445
2009,F,LUCIA,6895
2009,F,PAULA,6577
2009,F,MARIA,6147
2009,F,SARA,4439
2009,F,DANIELA,4301
2009,F,CARLA,3994
2009,F,CLAUDIA,3735
2009,F,MARTA,3608
2009,F,IRENE,3563
2009,F,SOFIA,3466
2009,F,ALBA,3393
2009,F,LAURA,3279
2009,F,JULIA,2719
2009,F,CARMEN,2441
2009,F,MARTINA,2361
2009,F,ANA,2286
2009,F,AITANA,2166
2009,F,ELENA,2143
2009,F,ANDREA,2121
2009,F,ADRIANA,2064
2009,F,AINHOA,2039
2009,F,NEREA,2028
2009,F,NATALIA,1795
2009,F,NOA,1749
2009,F,ALEJANDRA,1699
2009,F,ARIADNA,1680
2009,F,ROCIO,1650
2009,F,INES,1628
2009,F,ANGELA,1613
2009,F,MARINA,1588
2009,F,LEIRE,1515
2009,F,LAIA,1383
2009,F,CRISTINA,1286
2009,F,AINARA,1284
2009,F,CARLOTA,1271
2009,F,CELIA,1271
2009,F,CANDELA,1253
2009,F,VALERIA,1200
2009,F,BLANCA,1195
2009,F,EMMA,1180
2009,F,CLARA,1130
2009,F,NURIA,1127
2009,F,ALICIA,1119
2009,F,LOLA,1039
2009,F,JIMENA,996
2009,F,EVA,988
2009,F,VICTORIA,967
2009,F,LEYRE,949
2009,F,MIRIAM,949
2009,F,AROA,945
2009,F,NAIARA,936
2009,F,CAROLINA,932
2009,F,NOELIA,881
2009,F,NORA,856
2009,F,SANDRA,825
2009,F,ISABEL,824
2009,F,SILVIA,804
2009,F,PATRICIA,800
2009,F,RAQUEL,755
2009,F,ERIKA,720
2009,F,AYA,719
2009,F,NAYARA,689
2009,F,MAR,675
2009,F,GABRIELA,666
2009,F,LARA,650
2009,F,AINA,647
2009,F,ELSA,637
2009,F,LORENA,614
2009,F,MIREIA,597
2009,F,ABRIL,594
2009,F,BERTA,591
2009,F,AFRICA,574
2009,F,SALMA,570
2009,F,PAOLA,567
2009,F,JANA,561
2009,F,LIDIA,559
2009,F,ANNA,529
2009,F,BEATRIZ,522
2009,F,MALAK,511
2009,F,DIANA,502
2009,F,GISELA,496
2009,F,HELENA,489
2009,F,FATIMA,471
2009,F,IRIA,467
2009,F,YAIZA,465
2009,F,LUNA,451
2009,F,NAIA,443
2009,F,NADIA,438
2009,F,SHEILA,424
2009,F,JUDITH,420
2009,F,MANUELA,420
2009,F,SARAY,420
2009,F,IRIS,415
2009,F,ANA MARIA,414
2009,F,MONICA,409
2009,F,VALENTINA,408
2009,F,MARA,407
2009,F,ESTHER,401
2009,F,NAHIA,394
2009,F,ALEXANDRA,373
2009,M,DANIEL,6262
2009,M,ALEJANDRO,5940
2009,M,PABLO,5722
2009,M,HUGO,5225
2009,M,ALVARO,4863
2009,M,ADRIAN,4828
2009,M,DAVID,4710
2009,M,JAVIER,3640
2009,M,SERGIO,3291
2009,M,DIEGO,3234
2009,M,IVAN,3065
2009,M,MARIO,2942
2009,M,MARCOS,2921
2009,M,IKER,2870
2009,M,MANUEL,2747
2009,M,CARLOS,2612
2009,M,JORGE,2593
2009,M,MIGUEL,2490
2009,M,SAMUEL,2379
2009,M,LUCAS,2298
2009,M,RUBEN,2088
2009,M,ANTONIO,2075
2009,M,NICOLAS,2033
2009,M,AITOR,1965
2009,M,MARC,1960
2009,M,VICTOR,1918
2009,M,JUAN,1884
2009,M,RAUL,1884
2009,M,HECTOR,1874
2009,M,ALEX,1826
2009,M,ANGEL,1822
2009,M,IZAN,1813
2009,M,GONZALO,1719
2009,M,RODRIGO,1549
2009,M,GUILLERMO,1496
2009,M,JESUS,1477
2009,M,GABRIEL,1411
2009,M,JOSE,1361
2009,M,ALBERTO,1340
2009,M,FRANCISCO,1340
2009,M,ADAM,1328
2009,M,PAU,1319
2009,M,AARON,1301
2009,M,MATEO,1292
2009,M,JAIME,1278
2009,M,MARTIN,1266
2009,M,PEDRO,1266
2009,M,OSCAR,1229
2009,M,LUIS,1195
2009,M,ISMAEL,1157
2009,M,RAFAEL,1141
2009,M,MOHAMED,1111
2009,M,ERIC,1094
2009,M,UNAI,1040
2009,M,DARIO,969
2009,M,FERNANDO,968
2009,M,IGNACIO,953
2009,M,POL,940
2009,M,BRUNO,927
2009,M,JOEL,921
2009,M,MIGUEL ANGEL,911
2009,M,CRISTIAN,908
2009,M,ARNAU,879
2009,M,ANDRES,865
2009,M,ASIER,848
2009,M,MARCO,814
2009,M,JOAN,808
2009,M,ERIK,798
2009,M,FRANCISCO JAVIER,758
2009,M,SANTIAGO,755
2009,M,JOSE MANUEL,745
2009,M,RAYAN,722
2009,M,ENRIQUE,705
2009,M,JOSE ANTONIO,683
2009,M,BIEL,682
2009,M,MARTI,678
2009,M,SAUL,645
2009,M,EDUARDO,644
2009,M,ISAAC,632
2009,M,JAN,627
2009,M,JORDI,627
2009,M,ROBERTO,623
2009,M,ADRIA,584
2009,M,ORIOL,565
2009,M,GERARD,551
2009,M,JUAN JOSE,505
2009,M,GUILLEM,503
2009,M,OMAR,496
2009,M,CHRISTIAN,492
2009,M,LEO,480
2009,M,JUAN MANUEL,476
2009,M,ALEIX,468
2009,M,CESAR,467
2009,M,ROGER,461
2009,M,YERAY,461
2009,M,JOSE LUIS,459
2009,M,SERGI,447
2009,M,JOSE MARIA,446
2009,M,MIKEL,445
2009,M,KEVIN,443
2010,F,LUCIA,6640
2010,F,PAULA,5878
2010,F,MARIA,5790
2010,F,DANIELA,4694
2010,F,SARA,4675
2010,F,CARLA,3723
2010,F,CLAUDIA,3644
2010,F,SOFIA,3542
2010,F,ALBA,3453
2010,F,IRENE,3322
2010,F,MARTA,3209
2010,F,LAURA,3164
2010,F,JULIA,3000
2010,F,MARTINA,2886
2010,F,CARMEN,2394
2010,F,ADRIANA,2351
2010,F,AITANA,2200
2010,F,ELENA,2178
2010,F,ANA,2149
2010,F,NOA,2034
2010,F,NEREA,1918
2010,F,ALEJANDRA,1817
2010,F,AINHOA,1788
2010,F,ANDREA,1739
2010,F,NATALIA,1664
2010,F,INES,1655
2010,F,MARINA,1549
2010,F,ARIADNA,1530
2010,F,ROCIO,1502
2010,F,ANGELA,1478
2010,F,LEIRE,1381
2010,F,VALERIA,1346
2010,F,AINARA,1301
2010,F,LAIA,1300
2010,F,EMMA,1262
2010,F,CELIA,1238
2010,F,CANDELA,1223
2010,F,BLANCA,1217
2010,F,CARLOTA,1214
2010,F,LOLA,1165
2010,F,JIMENA,1151
2010,F,ALICIA,1150
2010,F,CRISTINA,1144
2010,F,NORA,1080
2010,F,NURIA,1022
2010,F,CLARA,1009
2010,F,AROA,971
2010,F,EVA,969
2010,F,CAROLINA,922
2010,F,VICTORIA,911
2010,F,LEYRE,907
2010,F,NOELIA,835
2010,F,ISABEL,803
2010,F,MIRIAM,794
2010,F,NAIARA,792
2010,F,SANDRA,740
2010,F,AINA,735
2010,F,AYA,699
2010,F,LARA,687
2010,F,PATRICIA,683
2010,F,SILVIA,673
2010,F,ERIKA,672
2010,F,MALAK,672
2010,F,GABRIELA,669
2010,F,AFRICA,656
2010,F,NAYARA,643
2010,F,MAR,619
2010,F,ABRIL,618
2010,F,BERTA,608
2010,F,ELSA,586
2010,F,RAQUEL,569
2010,F,HELENA,565
2010,F,PAOLA,564
2010,F,MIREIA,536
2010,F,SALMA,535
2010,F,OLIVIA,515
2010,F,VEGA,506
2010,F,LIDIA,503
2010,F,NAIA,500
2010,F,ALMA,494
2010,F,IRIA,489
2010,F,LORENA,485
2010,F,ANNA,483
2010,F,DIANA,464
2010,F,JANA,461
2010,F,LUNA,461
2010,F,FATIMA,458
2010,F,BEATRIZ,452
2010,F,SARAY,447
2010,F,YAIZA,442
2010,F,MANUELA,418
2010,F,VALENTINA,417
2010,F,MARA,412
2010,F,ALEXIA,405
2010,F,ESTHER,400
2010,F,NADIA,389
2010,F,ALEXANDRA,387
2010,F,ANA MARIA,386
2010,F,IRIS,386
2010,F,ANE,380
2010,M,DANIEL,6034
2010,M,ALEJANDRO,6032
2010,M,PABLO,5255
2010,M,HUGO,5140
2010,M,ALVARO,4641
2010,M,ADRIAN,4541
2010,M,DAVID,4435
2010,M,JAVIER,3463
2010,M,DIEGO,3435
2010,M,MARIO,2920
2010,M,MARCOS,2910
2010,M,SERGIO,2847
2010,M,IKER,2804
2010,M,IVAN,2653
2010,M,MANUEL,2537
2010,M,JORGE,2416
2010,M,AITOR,2374
2010,M,MIGUEL,2326
2010,M,CARLOS,2307
2010,M,SAMUEL,2280
2010,M,LUCAS,2275
2010,M,NICOLAS,2105
2010,M,RUBEN,1963
2010,M,MARC,1949
2010,M,IZAN,1937
2010,M,ANTONIO,1925
2010,M,GONZALO,1913
2010,M,ALEX,1851
2010,M,JUAN,1807
2010,M,VICTOR,1804
2010,M,HECTOR,1792
2010,M,RAUL,1773
2010,M,ANGEL,1772
2010,M,MATEO,1508
2010,M,GABRIEL,1504
2010,M,MARTIN,1477
2010,M,GUILLERMO,1443
2010,M,RODRIGO,1422
2010,M,JESUS,1420
2010,M,AARON,1410
2010,M,ADAM,1379
2010,M,ALBERTO,1334
2010,M,JOSE,1304
2010,M,PAU,1265
2010,M,JAIME,1257
2010,M,PEDRO,1235
2010,M,FRANCISCO,1210
2010,M,DARIO,1207
2010,M,ERIC,1198
2010,M,OSCAR,1139
2010,M,UNAI,1096
2010,M,LUIS,1095
2010,M,MOHAMED,1083
2010,M,ISMAEL,1072
2010,M,RAFAEL,1059
2010,M,BRUNO,975
2010,M,FERNANDO,927
2010,M,JOEL,912
2010,M,POL,898
2010,M,IGNACIO,893
2010,M,ANDRES,877
2010,M,ASIER,853
2010,M,CRISTIAN,851
2010,M,ARNAU,833
2010,M,RAYAN,823
2010,M,MIGUEL ANGEL,806
2010,M,MARCO,799
2010,M,ERIK,770
2010,M,JOAN,763
2010,M,SANTIAGO,748
2010,M,BIEL,708
2010,M,JOSE ANTONIO,707
2010,M,MARTI,704
2010,M,GERARD,674
2010,M,ENRIQUE,658
2010,M,JOSE MANUEL,657
2010,M,JAN,648
2010,M,EDUARDO,641
2010,M,FRANCISCO JAVIER,640
2010,M,LEO,617
2010,M,ROBERTO,607
2010,M,JORDI,591
2010,M,ISAAC,587
2010,M,ALONSO,585
2010,M,SAUL,561
2010,M,OLIVER,551
2010,M,OMAR,530
2010,M,ORIOL,520
2010,M,ADRIA,497
2010,M,ALEIX,482
2010,M,GUILLEM,474
2010,M,IAN,467
2010,M,YERAY,461
2010,M,CESAR,460
2010,M,MIKEL,458
2010,M,JUAN JOSE,444
2010,M,JON,436
2010,M,NIL,424
2010,M,ARTURO,421
2010,M,JOAQUIN,421
2011,F,LUCIA,6175
2011,F,PAULA,5480
2011,F,MARIA,5348
2011,F,SARA,4380
2011,F,DANIELA,4284
2011,F,CARLA,3952
2011,F,SOFIA,3467
2011,F,ALBA,3349
2011,F,CLAUDIA,3335
2011,F,MARTINA,3332
2011,F,JULIA,3114
2011,F,MARTA,2994
2011,F,IRENE,2930
2011,F,LAURA,2757
2011,F,VALERIA,2577
2011,F,CARMEN,2492
2011,F,ADRIANA,2454
2011,F,ELENA,2272
2011,F,NOA,2144
2011,F,ANA,2075
2011,F,AINHOA,1992
2011,F,NEREA,1953
2011,F,AITANA,1933
2011,F,ALEJANDRA,1845
2011,F,INES,1660
2011,F,MARINA,1615
2011,F,EMMA,1576
2011,F,NATALIA,1570
2011,F,ANDREA,1528
2011,F,ROCIO,1447
2011,F,ARIADNA,1427
2011,F,LAIA,1424
2011,F,ANGELA,1334
2011,F,AINARA,1326
2011,F,CARLOTA,1289
2011,F,JIMENA,1275
2011,F,LOLA,1264
2011,F,CANDELA,1257
2011,F,ALICIA,1215
2011,F,CELIA,1194
2011,F,BLANCA,1149
2011,F,LEIRE,1084
2011,F,CRISTINA,1038
2011,F,CLARA,1017
2011,F,NORA,1014
2011,F,NURIA,914
2011,F,AROA,910
2011,F,EVA,907
2011,F,VICTORIA,862
2011,F,CAROLINA,806
2011,F,ISABEL,775
2011,F,NOELIA,726
2011,F,AINA,714
2011,F,NAIARA,705
2011,F,MAR,686
2011,F,OLIVIA,685
2011,F,ELSA,682
2011,F,LEYRE,665
2011,F,ABRIL,663
2011,F,MIRIAM,650
2011,F,ALMA,637
2011,F,VEGA,634
2011,F,ERIKA,629
2011,F,SILVIA,627
2011,F,GABRIELA,618
2011,F,LARA,611
2011,F,SANDRA,610
2011,F,AFRICA,600
2011,F,HELENA,581
2011,F,AYA,578
2011,F,BERTA,566
2011,F,PATRICIA,553
2011,F,MIREIA,543
2011,F,VALENTINA,521
2011,F,NAYARA,515
2011,F,SALMA,512
2011,F,NAIA,509
2011,F,RAQUEL,508
2011,F,PAOLA,504
2011,F,IRIA,485
2011,F,VERA,478
2011,F,ANNA,474
2011,F,ALEXIA,473
2011,F,MANUELA,464
2011,F,MALAK,463
2011,F,JANA,440
2011,F,NAHIA,438
2011,F,DIANA,437
2011,F,ANE,432
2011,F,LIDIA,423
2011,F,MARA,423
2011,F,TERESA,408
2011,F,YAIZA,402
2011,F,FATIMA,401
2011,F,ZOE,401
2011,F,BEATRIZ,392
2011,F,NADIA,392
2011,F,LUNA,389
2011,F,ONA,387
2011,F,IRIS,384
2011,M,DANIEL,5881
2011,M,ALEJANDRO,5855
2011,M,PABLO,5014
2011,M,HUGO,4898
2011,M,ALVARO,4407
2011,M,ADRIAN,4277
2011,M,DAVID,4190
2011,M,DIEGO,3383
2011,M,JAVIER,3347
2011,M,MARIO,3065
2011,M,SERGIO,2780
2011,M,MARCOS,2746
2011,M,MANUEL,2569
2011,M,IKER,2554
2011,M,NICOLAS,2453
2011,M,JORGE,2349
2011,M,IVAN,2292
2011,M,CARLOS,2250
2011,M,MIGUEL,2150
2011,M,LUCAS,2133
2011,M,RUBEN,2078
2011,M,AITOR,2018
2011,M,MARC,1948
2011,M,ANTONIO,1896
2011,M,GONZALO,1847
2011,M,IZAN,1818
2011,M,SAMUEL,1804
2011,M,ALEX,1790
2011,M,JUAN,1737
2011,M,HECTOR,1693
2011,M,ANGEL,1688
2011,M,VICTOR,1678
2011,M,MARTIN,1648
2011,M,MATEO,1614
2011,M,RAUL,1610
2011,M,GUILLERMO,1453
2011,M,ERIC,1437
2011,M,GABRIEL,1413
2011,M,RODRIGO,1393
2011,M,DARIO,1386
2011,M,AARON,1354
2011,M,ADAM,1334
2011,M,JESUS,1298
2011,M,JOSE,1257
2011,M,PEDRO,1237
2011,M,ALBERTO,1225
2011,M,FRANCISCO,1216
2011,M,JAIME,1216
2011,M,UNAI,1168
2011,M,PAU,1167
2011,M,LEO,1104
2011,M,BRUNO,1069
2011,M,LUIS,1019
2011,M,OSCAR,1016
2011,M,JOEL,965
2011,M,MARCO,954
2011,M,RAFAEL,944
2011,M,MOHAMED,943
2011,M,ISMAEL,924
2011,M,ANDRES,905
2011,M,FERNANDO,849
2011,M,IGNACIO,843
2011,M,ARNAU,802
2011,M,ASIER,802
2011,M,POL,784
2011,M,GERARD,780
2011,M,MIGUEL ANGEL,760
2011,M,ERIK,750
2011,M,CRISTIAN,741
2011,M,OLIVER,728
2011,M,RAYAN,719
2011,M,SANTIAGO,700
2011,M,BIEL,697
2011,M,ALONSO,685
2011,M,JOAN,684
2011,M,MARTI,684
2011,M,JAN,630
2011,M,ENRIQUE,615
2011,M,EDUARDO,611
2011,M,FRANCISCO JAVIER,597
2011,M,ISAAC,587
2011,M,JOSE ANTONIO,587
2011,M,ORIOL,576
2011,M,ALEIX,553
2011,M,ROBERTO,553
2011,M,SAUL,538
2011,M,JOSE MANUEL,535
2011,M,NIL,528
2011,M,ADRIA,517
2011,M,YAGO,514
2011,M,JORDI,500
2011,M,IAN,484
2011,M,JON,452
2011,M,OMAR,450
2011,M,GUILLEM,445
2011,M,CESAR,444
2011,M,YERAY,444
2011,M,GAEL,442
2011,M,ANDER,431
2011,M,JUAN JOSE,420
2012,F,LUCIA,5576
2012,F,MARIA,5161
2012,F,PAULA,4724
2012,F,DANIELA,4144
2012,F,SARA,3925
2012,F,CARLA,3645
2012,F,MARTINA,3521
2012,F,SOFIA,3385
2012,F,JULIA,3378
2012,F,ALBA,3210
2012,F,VALERIA,3174
2012,F,CLAUDIA,3141
2012,F,IRENE,2703
2012,F,MARTA,2582
2012,F,LAURA,2476
2012,F,NOA,2410
2012,F,CARMEN,2377
2012,F,ADRIANA,2105
2012,F,AINHOA,2094
2012,F,ELENA,2054
2012,F,ANA,1977
2012,F,AITANA,1870
2012,F,EMMA,1848
2012,F,ALEJANDRA,1829
2012,F,NEREA,1689
2012,F,MARINA,1572
2012,F,ARIADNA,1533
2012,F,INES,1495
2012,F,LAIA,1456
2012,F,ANDREA,1406
2012,F,ROCIO,1383
2012,F,AINARA,1333
2012,F,ANGELA,1327
2012,F,CARLOTA,1297
2012,F,JIMENA,1247
2012,F,LOLA,1239
2012,F,CANDELA,1228
2012,F,VALENTINA,1191
2012,F,NATALIA,1170
2012,F,CELIA,1149
2012,F,ALICIA,1145
2012,F,LEIRE,1127
2012,F,BLANCA,1102
2012,F,NORA,1081
2012,F,EVA,1016
2012,F,CLARA,994
2012,F,CRISTINA,923
2012,F,VICTORIA,884
2012,F,LEYRE,834
2012,F,AROA,833
2012,F,OLIVIA,832
2012,F,VEGA,828
2012,F,NURIA,791
2012,F,CAROLINA,774
2012,F,ISABEL,727
2012,F,AINA,722
2012,F,NOELIA,714
2012,F,ALMA,708
2012,F,LARA,684
2012,F,ABRIL,673
2012,F,VERA,643
2012,F,ELSA,638
2012,F,MAR,623
2012,F,MIRIAM,623
2012,F,GABRIELA,615
2012,F,NAIARA,586
2012,F,SILVIA,579
2012,F,BERTA,571
2012,F,HELENA,544
2012,F,SANDRA,528
2012,F,AYA,525
2012,F,ERIKA,521
2012,F,MANUELA,505
2012,F,IRIA,501
2012,F,AFRICA,497
2012,F,NAIA,497
2012,F,RAQUEL,481
2012,F,MIREIA,479
2012,F,MARA,476
2012,F,ALEXIA,473
2012,F,PAOLA,473
2012,F,ANNA,465
